DATA, 17308, 15.4040000279744, 2024-06-02T00:42:14.0000000
DATA, 17308, 14.9019999186198, 2024-06-02T00:52:06.0000000
DATA, 17308, 14.7313333511353, 2024-06-02T00:57:11.0000000
DATA, 17308, 14.7713333129883, 2024-06-02T01:02:16.0000000
DATA, 17308, 14.6333333969116, 2024-06-02T01:07:21.0000000
DATA, 17308, 14.4046666463216, 2024-06-02T01:12:26.0000000
DATA, 17308, 14.2913333257039, 2024-06-02T01:17:31.0000000
DATA, 17304, 14.1959999720256, 2024-06-02T01:24:46.0000000
DATA, 17304, 14.1246666590373, 2024-06-02T01:29:51.0000000
DATA, 17304, 14.1253333409627, 2024-06-02T01:34:56.0000000
DATA, 17304, 14.0986666997274, 2024-06-02T01:40:01.0000000
DATA, 17304, 14.0726666132609, 2024-06-02T01:45:07.0000000
DATA, 17304, 14.0826666514079, 2024-06-02T01:50:12.0000000
DATA, 17304, 14.0000001271566, 2024-06-02T01:55:17.0000000
DATA, 17304, 13.893333307902, 2024-06-02T02:00:23.0000000
DATA, 17304, 13.8053333918254, 2024-06-02T02:05:27.0000000
DATA, 17304, 13.8173332850138, 2024-06-02T02:10:32.0000000
DATA, 17304, 13.694000116984, 2024-06-02T02:15:37.0000000
DATA, 17304, 13.6293333053589, 2024-06-02T02:20:43.0000000
DATA, 17302, 13.6753332773844, 2024-06-02T02:28:25.0000000
DATA, 17302, 13.7086666107178, 2024-06-02T02:33:31.0000000
DATA, 17302, 13.7466665267944, 2024-06-02T02:38:36.0000000
DATA, 17302, 13.7013333002726, 2024-06-02T02:43:42.0000000
DATA, 17302, 13.5486666361491, 2024-06-02T02:48:47.0000000
DATA, 17355, 19.1360000610352, 2024-06-01T22:33:05.0000000
DATA, 17355, 19.094000116984, 2024-06-01T22:38:11.0000000
DATA, 17355, 19.1606669108073, 2024-06-01T22:43:16.0000000
DATA, 17355, 19.1766665140788, 2024-06-01T22:48:22.0000000
DATA, 17355, 18.6233333587646, 2024-06-01T22:53:53.0000000
DATA, 17355, 18.1293332417806, 2024-06-01T22:58:58.0000000
DATA, 17355, 17.9740000406901, 2024-06-01T23:04:05.0000000
DATA, 17355, 17.8726668039958, 2024-06-01T23:09:10.0000000
DATA, 17355, 17.6119998931885, 2024-06-01T23:14:15.0000000
DATA, 17355, 17.5133332570394, 2024-06-01T23:19:20.0000000
DATA, 17355, 17.5846666971842, 2024-06-01T23:24:26.0000000
DATA, 17321, 17.3599998474121, 2024-06-01T23:31:58.0000000
DATA, 17321, 17.4013333638509, 2024-06-01T23:37:36.0000000
DATA, 17321, 17.0086666107178, 2024-06-01T23:42:42.0000000
DATA, 17321, 16.8146666208903, 2024-06-01T23:47:47.0000000
DATA, 17321, 16.7486666361491, 2024-06-01T23:52:52.0000000
DATA, 17321, 16.5979998270671, 2024-06-01T23:57:57.0000000
DATA, 17321, 16.7080000559489, 2024-06-02T00:03:02.0000000
DATA, 17321, 16.5266667683919, 2024-06-02T00:08:07.0000000
DATA, 17321, 16.4193332672119, 2024-06-02T00:14:09.0000000
DATA, 17321, 16.5393330891927, 2024-06-02T00:19:14.0000000
DATA, 17321, 16.2606666564941, 2024-06-02T00:24:19.0000000
DATA, 17321, 15.8120000839233, 2024-06-02T00:29:25.0000000
DATA, 17308, 15.6106665929159, 2024-06-02T00:37:06.0000000
DATA, 17302, 13.4253332773844, 2024-06-02T02:53:57.0000000
DATA, 17302, 13.331333287557, 2024-06-02T02:59:02.0000000
DATA, 17302, 13.2293333053589, 2024-06-02T03:04:08.0000000
DATA, 17302, 13.2726665496826, 2024-06-02T03:09:13.0000000
DATA, 17302, 13.0673334121704, 2024-06-02T03:14:18.0000000
DATA, 17302, 13.0759999593099, 2024-06-02T03:19:24.0000000
DATA, 17302, 12.9659999211629, 2024-06-02T03:24:30.0000000
DATA, 17296, 12.9613333384196, 2024-06-02T03:32:09.0000000
DATA, 17296, 12.765333366394, 2024-06-02T03:37:14.0000000
DATA, 17296, 12.3420000712077, 2024-06-02T03:42:20.0000000
DATA, 17296, 12.497333463033, 2024-06-02T03:47:25.0000000
DATA, 17296, 12.2853333155314, 2024-06-02T03:52:30.0000000
DATA, 17296, 12.2633333206177, 2024-06-02T03:57:36.0000000
